review,source_file,tokens,sentiment,dominant_topic,category,image_path,product_url
"ckupdjVV
상위 10%
신고
25.04.12
옵션
아이보리
M
사이즈
생각보다 커요
퀄리티
보통이에요
색감
화면과 비슷해요
정보
161cm
57kg
하의 29
옷원단도 괜탆고 색도 이쁜데요 엉덩이 가운데에서 천 마감되는 부분이 좀 울어요ㅠ ㅠ
스팀 하고 입어도 울어서 뒤집어 까보니 재봉의 문제인지 ㅠ 옆 부분이 아니고 힙 정가운데라 넘 아쉽네요 ㅠㅠ",zigzag_reviews_10.csv,"['원단', '괜탆', '색도', '엉덩이', '가운데', '부분', '스팀', '재봉', '문제', '부분', '가운데']",neutral,2,하의/치마,review_10.jpg,https://zigzag.kr/catalog/products/129150099
"쏘입니다
신고
24.10.28
옵션
아이보리
S
사이즈
정사이즈예요
퀄리티
보통이에요
색감
화면과 비슷해요
정보
160cm
46kg
하의 24
허리가 얇은편이라 치마 사이즈가 항상 헐렁한데
잘 맞았어요 !
코디 된 상의랑 입으니 완전 공주공주 여성스러워 만족입니다 ??
처음 입고 간날 백반 먹다 흘렸는데 손세정제로 급하게 지우니 잘 지워졌어요 검정색도 사고 싶네용",zigzag_reviews_10.csv,"['편이', '항상', '코디', '완전', '공주', '공주', '여성', '만족', '처음', '간날', '백반', '손세정제', '검정색', '사고']",positive,1,하의/치마,review_10.jpg,https://zigzag.kr/catalog/products/129150099
"y9jRbcfL
상위 30%
신고
24.09.06
옵션
블랙
M
사이즈
정사이즈예요
퀄리티
보통이에요
색감
화면보다 어두워요
정보
164cm
59kg
하의 36
핏도 나쁘지 않고 편하구요 이 가격에 맘에 들어요! 근데 색이 약간 누런 느낌이 있어요
그래도 머 어울리는 옷이랑 입으니 예뻤어요!",zigzag_reviews_10.csv,"['약간', '누런']",neutral,2,하의/치마,review_10.jpg,https://zigzag.kr/catalog/products/129150099
"YwjHeNBF
신고
24.08.19
옵션
핑크
M
사이즈
정사이즈예요
퀄리티
보통이에요
색감
화면보다 밝아요
정보
162cm
49kg
하의 27
엉덩이랑 골반때문에 M사이즈로 주문했습니다. 허리가 남지만 널널하니 좋습니다. 리뷰들 읽어보니 딸기우유보다는 살짝 밝다는 의견이 많았는데 정말 그렇네요. 아무래도 저렴해서 색이 그리 고급져보이진 않지만 핏은 좋네용! 잘 만드신것같아요! 급하게 졸업식때…
더보기",zigzag_reviews_10.csv,"['엉덩이', '골반', '때문', '주문', '남지', '딸기', '우유', '의견', '정말', '고급', '졸업식']",neutral,0,하의/치마,review_10.jpg,https://zigzag.kr/catalog/products/129150099
"love***
신고
24.04.05
옵션
아이보리
L
사이즈
정사이즈예요
퀄리티
보통이에요
색감
화면과 비슷해요
정보
170cm
63kg
하의 29
이거 완전 봄코디 맛꿀마 ㅜ 사이즈 걱정햇는데 넉넉하게 맞습니당..??
원래 이런 하늘하늘한 재질은 딱맞거나 작게입으면 이상하구 살짝 넉넉해야 더 여성스러운핏이 사는데 살짝 여유잇어서 너무 좋앗습니당
재질특성상 허리나 뱃살을 딱 잡아주지는 못하지만 머메…
더보기",zigzag_reviews_10.csv,"['완전', '봄코디', '걱정', '원래', '여성', '여유', '특성', '뱃살', '머메']",positive,2,하의/치마,review_10.jpg,https://zigzag.kr/catalog/products/129150099
"nJFpoiiW
상위 10%
신고
25.06.10
옵션
블랙
L
사이즈
생각보다 커요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
168cm
67kg
하의 30
평소에 L사면 허리 35인데
이건 허리35가 M이더라구요.
어쩌지하다가 L샀는데 허리는 확실히커요.
근데 천이얇아서 더 작은사이즈 샀으면 뱃살 울퉁불퉁한게
다 보일거같더라구요.
허리는 좀 크지만 배 가려주려면 이정도 입어야될거같아서
반품 안하고 입습니…
더보기",zigzag_reviews_10.csv,"['평소', '사면', '이건', '천이', '뱃살', '이정', '반품', '입습']",positive,2,하의/치마,review_10.jpg,https://zigzag.kr/catalog/products/129150099
"vVzAz5tK
상위 10%
신고
25.06.01
옵션
아이보리
L
사이즈
정사이즈예요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
160cm
57kg
하의 27
생각보다 버터색이었는데 흰색 블라우스랑 잘어울렸어요
키160 몸무게57-58 아랫뱃살이 많은 체형이라 넉넉하게 입으려고 L사이즈 주문했는데 허리는 많이 크지만 뱃살 부각이 없어서 좋네요 다른색도 구입하고 싶어요",zigzag_reviews_10.csv,"['버터', '흰색', '블라우스', '몸무게', '뱃살', '체형', '주문', '뱃살', '부각', '색도']",positive,2,하의/치마,review_10.jpg,https://zigzag.kr/catalog/products/129150099
"sola****
상위 5%
신고
25.06.01
옵션
아이보리
M
사이즈
생각보다 커요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
155cm
57kg
하의 27
너무 좋아요 굿! 분위기도 있어보이고 원단도 너무 좋아서 계속 손이가는 옷이에요 
색깔별로 사고싶은데 너무 웜톤이라 베이스라 아쉽긴해용 

아 그리고 아이보리색 샀는데 너무 누런색이여서 조금 아쉬웠어용 ㅜㅜ 좀 개나리에 가까웠어용",zigzag_reviews_10.csv,"['분위기', '원단', '계속', '색깔', '별로', '웜톤', '베이스', '누런색이', '개나리']",neutral,1,하의/치마,review_10.jpg,https://zigzag.kr/catalog/products/129150099
"잼밍또
상위 5%
신고
25.05.29
옵션
아이보리
S
사이즈
정사이즈예요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
167cm
47kg
하의 26
너무너무 예쁩니다.
길이는 발목 위까지 오는 길이로 원래 길게 입는 것을 좋아해서 딱 적당한 길이라고 느꼈습니다.
색상은 흔한 아이보리 색상에서 노란끼가 더 섞인 색상입니다.
얇은 편이라 속옷의 모양이 보여서 안에 보정 옷을 입고 입는 것이 좋을 것 …
더보기",zigzag_reviews_10.csv,"['잼밍또', '길이', '발목', '길이', '원래', '길이', '편이', '속옷', '모양', '보정']",positive,1,하의/치마,review_10.jpg,https://zigzag.kr/catalog/products/129150099
"iner*****
상위 1%
신고
25.05.27
옵션
핑크
S
사이즈
정사이즈예요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
175cm
52kg
하의 28
진짜 예뻐요! ??
색감도 화면이랑 똑같고, 핏도 너무 마음에 들어요.
재질도 부드럽고 시원해서 여름에 입기 딱이에요.
배송도 빠르고 포장도 꼼꼼했어요.
잘 입을게요! 감사합니다 :)",zigzag_reviews_10.csv,"['여름', '배송', '포장']",positive,2,하의/치마,review_10.jpg,https://zigzag.kr/catalog/products/129150099
"jHfvsxTC
상위 1%
신고
25.05.26
옵션
블랙
S
사이즈
정사이즈예요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
159cm
48kg
하의 25
아이보리 구매하고 넘 좋아서 블랙도 구매했습니다. 158기준 딱 이쁜 길이이고 겉 단이 살랑살랑 걸을 때마다 너무 이뻐요!
허리도 밥먹으면 딱 맞을 정도로 이쁘게 맞고 불편하지도 않네요...
올해 입구 내년에 다른 색도 또 사서 입을거에요",zigzag_reviews_10.csv,"['기준', '길이', '올해', '입구', '내년', '다른', '색도', '사서']",neutral,0,하의/치마,review_10.jpg,https://zigzag.kr/catalog/products/129150099
"r1t8WOO4
상위 5%
신고
25.05.14
옵션
아이보리
M
사이즈
정사이즈예요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
165cm
55kg
하의 28
베이지 컬러로 샀는데, 진짜 은은하고 데일리로 딱 좋음.
쨍하거나 튀는 톤 아니고, 분위기 살짝 올라가는 느낌?
여리여리해 보이는데 막 여성여성 과하지 않아서 부담 없음.

지퍼 여밈이라 허리 핏 잡히는 거 진짜 예쁘고 깔끔함.
밴딩 아니어서 더 단정…
더보기",zigzag_reviews_10.csv,"['베이지', '컬러', '일리', '쨍하거', '분위기', '여리해', '여성', '여성', '부담', '지퍼', '여밈', '밴딩', '단정']",positive,1,하의/치마,review_10.jpg,https://zigzag.kr/catalog/products/129150099
"로우드
신고
24.08.30
옵션
아이보리
M
사이즈
정사이즈예요
퀄리티
보통이에요
색감
화면과 비슷해요
정보
172cm
60kg
하의 28
색상은 리뷰대로 레몬색이고 
생각보다 정말 많이 비쳐서 안에 넣어입는 것 보단
크롭 기장 상의 입는 게 훨씬 예쁠 것 같아요!!
얇은 흰 블라우스나 나시도 비치더라고요!!",zigzag_reviews_10.csv,"['우드', '레몬', '정말', '크롭', '블라우스', '나시']",neutral,1,하의/치마,review_10.jpg,https://zigzag.kr/catalog/products/129150099
"D35OnlYF
신고
25.02.16
옵션
블랙
L
사이즈
정사이즈예요
퀄리티
보통이에요
색감
화면과 비슷해요
정보
160cm
60kg
하의 27
무슨옷이랑 입던지 넘찰떡으로 이쁩니당!!
크기도 저에게는 딱맞고 살랑살랑 너무 이뻐요",zigzag_reviews_10.csv,"['찰떡', '크기']",positive,1,하의/치마,review_10.jpg,https://zigzag.kr/catalog/products/129150099
"Jyys7CZS
상위 5%
신고
25.05.24
옵션
블랙
L
사이즈
정사이즈예요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
165cm
60kg
하의 29
치마가 이뻐요
나플 나플 거려서 시원하고 이쁘네요
배가 나와서 L 사이즈 했는데
살짝.여유있고 편하게 입기 좋네요
다른 색도 사고 싶은 충동이 ㅋ
가성비 대비 아주 훌륭한 치마 입니다.
이쁘게 잘 입고 다닐께요.",zigzag_reviews_10.csv,"['거려', '여유', '다른', '색도', '사고', '동이', '가성', '대비']",positive,1,하의/치마,review_10.jpg,https://zigzag.kr/catalog/products/129150099
"Tauh8Vj7
상위 25%
신고
25.04.27
옵션
아이보리
M
사이즈
생각보다 커요
퀄리티
보통이에요
색감
화면과 비슷해요
정보
170cm
53kg
하의 27
저번에 같은 제품 샀다가 엉덩이 부분 바느질 처리가 불량인지 너무 울어서 반품하고 다시 샀어요! 저번보다는 낫긴한데 엉덩이 부분 바느질 처리가 그렇게 퀄리티가 좋진 않은 것 같아요 ㅜ",zigzag_reviews_10.csv,"['저번', '제품', '엉덩이', '부분', '바느질', '불량', '반품', '다시', '저번', '엉덩이', '부분', '바느질']",neutral,2,하의/치마,review_10.jpg,https://zigzag.kr/catalog/products/129150099
"uiMzcE3e
상위 20%
신고
25.04.18
옵션
아이보리
M
사이즈
정사이즈예요
퀄리티
보통이에요
색감
화면과 비슷해요
정보
160cm
58kg
하의 28
전에 s사이즈 사고 마음에 들어서 반품안하고 살빼서 입어보려고 노력했으나 실패하여 다시 사러왔어요ㅎㅎ 전 확실히 m사이즈가 잘 맞는것 같아요 더 편해요 뒤쪽 박음질이 좀 아쉽지만 봄에 살랑살랑 입고 다니기 너무 좋을것 같아요^^",zigzag_reviews_10.csv,"['사고', '반품', '노력', '다시', '뒤쪽', '박음질']",positive,1,하의/치마,review_10.jpg,https://zigzag.kr/catalog/products/129150099
"핑토
상위 10%
신고
25.03.29
옵션
아이보리
L
사이즈
생각보다 커요
퀄리티
보통이에요
색감
화면과 비슷해요
정보
169cm
57kg
하의 29
벚꽃보러가려고 샀어요! 키가 있어서 라지시켰는데 생각보다 허리가 커서 골반에 걸쳐입어야 하지만 하늘하늘해서 예뻐요!! 착용샷도 추가로 올려볼게요!",zigzag_reviews_10.csv,"['핑토', '벚꽃', '라지', '커서', '골반', '착용샷', '추가']",positive,0,하의/치마,review_10.jpg,https://zigzag.kr/catalog/products/129150099
"8X6rbHLE
상위 20%
신고
25.03.28
옵션
아이보리
M
사이즈
정사이즈예요
퀄리티
아주 만족해요
색감
화면보다 어두워요
정보
167cm
55kg
하의 27
다른분들 말씀처럼 아이보리가 누런끼가 도는 색상이라 아쉽지만 핏은 정말 예쁘네용!!!다만 아랫배가 볼록나온게 보여서 힘주고 다녀야할 것 같아요ㅎ핏은 정말 예쁘고 재질도 괜찮아요~샤랄라치마 그 자체에욤",zigzag_reviews_10.csv,"['다른', '말씀', '누런끼', '정말', '정말', '자체']",positive,1,하의/치마,review_10.jpg,https://zigzag.kr/catalog/products/129150099
"l4ObKZ7C
상위 5%
신고
25.03.18
옵션
아이보리
M
사이즈
정사이즈예요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
157cm
55kg
롱스커트를 자주 즐겨입는편이라서 이번에도 구매하고 입어봤는데 진쟈 기대이상으로 너무 이쁘고 색도 너무 잘빠지고 핏도 진짜 미쳣어요…근데 크게 머메이드 핏은 아닌데 진짜 입어요 살랑거라고 사이즈도 딱 맞았어요 강추합니다 다른 색도 살거에요????",zigzag_reviews_10.csv,"['스커트', '자주', '편이', '이번', '진쟈', '이상', '색도', '크게', '머메이드', '살랑', '다른', '색도']",positive,1,하의/치마,review_10.jpg,https://zigzag.kr/catalog/products/129150099
"C7jZuG6f
상위 25%
신고
25.02.27
옵션
아이보리
M
사이즈
생각보다 커요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
170cm
64kg
하의 30
L시켰다가 조금 커서 M으로 교환했어용!
예쁘게 딱맞아용 ㅎ
하늘하늘 해서 여행가서 예쁘게 잘입었어용 ㅎㅎ
같이 여행간 친구들이 다들 따라 산다고 해서 링크 보내줬어용 ㅎㅎ
다름 색상도 조만간 사러 올게요~~~",zigzag_reviews_10.csv,"['커서', '교환', '여행가', '여행', '친구', '산다', '링크', '조만간']",positive,0,하의/치마,review_10.jpg,https://zigzag.kr/catalog/products/129150099
"민들레홀씨되어
상위 20%
신고
24.09.21
옵션
블랙
M
사이즈
정사이즈예요
퀄리티
보통이에요
색감
화면과 비슷해요
정보
153cm
54kg
하의 24
키작녀(153)이라서 길이가 발목아래로 살짝 내려오는 기장이예요. 길이수선을 해야해서 수선비 생각하면 가격대비 퀄이 좋다는 생각은 안들어요.
디자인은 머메이드핏인데 신축성이 없어 사이즈를 조금 크게 사서 머메이드핏처럼 예쁘게 보이진 않아요. 얇고 하늘…
더보기",zigzag_reviews_10.csv,"['민들레', '홀씨', '길이', '발목', '아래', '길이', '수선', '선비', '대비', '디자인', '머메이드', '신축', '크게', '사서', '머메이드', '하늘']",neutral,1,하의/치마,review_10.jpg,https://zigzag.kr/catalog/products/129150099
"aYvrFqj4
상위 15%
신고
24.04.06
옵션
아이보리
S
사이즈
정사이즈예요
퀄리티
보통이에요
색감
화면과 비슷해요
정보
158cm
48kg
하의 26
158에게 아주아주 맥시함! 하지만 저는 맥시 너무 사랑하니까 좋아요 ㅎㅎ 발목에서 살랑거려서 너무 이뻐요
그리고 밑으로 촤라락 떨어지는 핏이지만 너무 통이 좁지 않아서 편해요! 허리에도 천을 덧대서 구겨지지않는 핏입니당 ㅎㅎ
색감이 근데 생각보다 엄…
더보기",zigzag_reviews_10.csv,"['맥시', '맥시', '사랑', '발목', '살랑', '거려', '촤라락']",positive,0,하의/치마,review_10.jpg,https://zigzag.kr/catalog/products/129150099
"럭키비키80
신고
25.06.08
옵션
아이보리
S
사이즈
정사이즈예요
퀄리티
보통이에요
색감
화면과 비슷해요
처음 택배받았을때 구김이 있어서 급하게 저온으로 다림질 하고 입었습니다. 구김이 잘 가는 재질인지 다림질하기 약간 힘들었어요. (다림질 열심히 하다보면 다렸던부분이 다시 살짝 구김이가는.. 그런 재질 ㅠㅠ)저처럼 직접 다림질보단 그냥 세탁소에 드라이크…
더보기",zigzag_reviews_10.csv,"['럭키', '비키', '처음', '택배', '구김', '저온', '다림질', '구김', '다림질', '약간', '다림질', '부분', '다시', '직접', '다림질', '세탁소', '드라이']",neutral,0,하의/치마,review_10.jpg,https://zigzag.kr/catalog/products/129150099
"퓨리퓨리
상위 1%
신고
25.06.03
옵션
아이보리
S
사이즈
정사이즈예요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
162cm
54kg
하의 28
약간 노란색 들어간 아이보리입니다! 보텅 이런 옷이면 허리에 맞추면 골반이 좀 작은데 이건 허리랑 골반도 딱 맞네요! 보통s보단 조금 크게 나온 느낌이요!
봄이나 초여름 입기 좋은 색이예요 ㅎㅎ 옷도 실크? 느낌으로 살랑살랑해서 주름도 잘 안지고 여리…
더보기",zigzag_reviews_10.csv,"['퓨리', '퓨리', '약간', '노란색', '보텅', '골반', '이건', '골반', '크게', '초여름', '실크', '주름', '안지']",positive,2,하의/치마,review_10.jpg,https://zigzag.kr/catalog/products/129150099
"wIdMHgcb
상위 15%
신고
25.06.02
옵션
블랙
L
사이즈
정사이즈예요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
168cm
70kg
하의 30
완전 보여지는 그대로예요! 레이어드된 게 포인트로 너무 예쁘고 적당히 고급져 보이는 게 마음에 듭니다~!! 사이즈도 딱 좋았어요! 뱃살 부각은 좀 있을 것 같은데 검은색이라 나쁘지 않았습니다~!",zigzag_reviews_10.csv,"['완전', '그대로', '레이어', '드된', '포인트', '고급', '듭니', '뱃살', '부각', '검은색']",positive,2,하의/치마,review_10.jpg,https://zigzag.kr/catalog/products/129150099
"bZO5qAtp
상위 5%
신고
25.05.31
옵션
블랙
L
사이즈
정사이즈예요
퀄리티
보통이에요
색감
화면과 비슷해요
정보
168cm
53kg
하의 26
언니 사줬는데 너무 잘어울리네요! (172,69)
세미 머메이드에 밑단은 플레어핏, 맥시기장, 허리단면 큰 치마 열심히 찾았는데 딱 부합했어요!
발목까지 다리라인 커버해주고, 허리랑 골반은 붙어서 부해보이지 않는 핏 원했는데 딱입니다!??
블랙이지만 쉬…
더보기",zigzag_reviews_10.csv,"['언니', '세미', '머메이드', '밑단', '플레어', '맥시', '단면', '부합', '발목', '다리', '라인', '커버', '골반']",neutral,2,하의/치마,review_10.jpg,https://zigzag.kr/catalog/products/129150099
"SwwwG0nn
신고
25.05.13
옵션
아이보리
S
사이즈
정사이즈예요
퀄리티
보통이에요
색감
화면과 비슷해요
정보
166cm
47kg
핏이 촤르르 떨어지는게 정말 마음에 들어요 블랙도 구매하고 싶어요.
좀 아쉬운 건 봉제가 이쁘게 안 된건데 그래도 가격대비 만족 스러워요",zigzag_reviews_10.csv,"['촤르르', '정말', '봉제', '대비', '만족']",positive,1,하의/치마,review_10.jpg,https://zigzag.kr/catalog/products/129150099
"IFz0ppLY
신고
24.04.25
옵션
아이보리
M
사이즈
정사이즈예요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
168cm
60kg
하의 28
벚꽃구경 갔을때 짱 이뻤어요
168인데 발목위로 올라 왔어요
깔끔하니 좋아요
허리얇으신 분들은 찰떡일 것 같아요
다리 안보여서 좋아요",zigzag_reviews_10.csv,"['벚꽃', '구경', '발목', '위로', '찰떡', '다리', '안보']",positive,1,하의/치마,review_10.jpg,https://zigzag.kr/catalog/products/129150099
"thsr******
신고
24.02.24
옵션
아이보리
M
사이즈
정사이즈예요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
169cm
61kg
하의 28
개인적으로 머메이드, 촤랄랄라 하는 핏 좋아하는데 원하던 핏이었고 색상은 아이보리 색상이라 살짝 노랑노랑 해요! 상세 페이지 색상이랑 같아요 ㅎㅎ 평소에는 L 사는데 사이즈 보고 샀더니 몸 핏에 딱 맞게 떨어져서 넘 이뽀요오옹!!!?? 다들 사세요옹~~…
더보기",zigzag_reviews_10.csv,"['개인', '머메이드', '핏이었', '노랑', '노랑', '상세', '페이지', '평소', '보고']",positive,2,하의/치마,review_10.jpg,https://zigzag.kr/catalog/products/129150099
"AzwVba9X
상위 20%
신고
25.05.27
옵션
블랙
M
사이즈
정사이즈예요
퀄리티
보통이에요
색감
화면과 비슷해요
정보
170cm
65kg
하의 28
갖고싶어서 찜해두고 째리고있던 상품인데ㅡ어느날 배송이 떠서보니 당첨?! 당첨되서 착용하니 옷이 더 이뻐보이는 마법 허리사이즈 딱 맞고 쉬폰때문에 더 여리여리하고 고급스러워보임 에이라인으로 퍼져서 활동하는데 어려움 없음",zigzag_reviews_10.csv,"['배송', '당첨', '당첨', '착용', '마법', '쉬폰', '때문', '보임', '에이', '라인', '활동', '어려움']",neutral,2,하의/치마,review_10.jpg,https://zigzag.kr/catalog/products/129150099
"VAZy3d6j
상위 15%
신고
25.04.12
옵션
블랙
M
사이즈
정사이즈예요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
155cm
54kg
하의 28
길이도 사이즈도 너무 좋아요 입으니 너무 이쁘니요 다른 색도 또 구매하고 싶어요 편한데 분위기 있거 우아해 보여서 좋아요 소재가 좋아서 그런가 봐여",zigzag_reviews_10.csv,"['길이', '다른', '색도', '분위기', '소재', '런가']",positive,1,하의/치마,review_10.jpg,https://zigzag.kr/catalog/products/129150099
"eRd9SiPJ
신고
25.03.28
옵션
핑크
L
사이즈
정사이즈예요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
160cm
55kg
하의 30
결혼식때 입엇는데 너무너무 귀엽고 이쁘고 만족 합니다
단아하고 청초한 그런 느낌??? 하객룩으로 강추 해요????????",zigzag_reviews_10.csv,"['결혼식', '만족', '단아', '하객', '강추']",positive,0,하의/치마,review_10.jpg,https://zigzag.kr/catalog/products/129150099
"hC9LqHca
상위 15%
신고
25.03.26
옵션
블랙
M
사이즈
정사이즈예요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
163cm
53kg
하의 26
너무너무 고급스럽고 예뻐요 !!!! 이런분위기 옷을잘 안입어서 ㅎㅎ기분낼때 입으려고 샀는데 굿굿입니다 
아무래도소재가 약할거같아 잘 케어해줘야할거같구
주름은 좀 잘가서 보관 잘해야할거같아요 !!",zigzag_reviews_10.csv,"['분위기', '기분', '낼때', '굿굿', '소재', '케어', '주름', '보관']",positive,1,하의/치마,review_10.jpg,https://zigzag.kr/catalog/products/129150099
"36Ez9Npg
상위 15%
신고
25.05.25
옵션
블랙
M
사이즈
정사이즈예요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
165cm
55kg
하의 28
핏도 적당하게 잘 어울리고 예뻐서 손이 자주 갈 것 같아요. 가격대비 만족스러운 구매를 한 것 같아 좋아요. 기본템으로 추천드립니다.",zigzag_reviews_10.csv,"['자주', '대비', '추천']",positive,1,하의/치마,review_10.jpg,https://zigzag.kr/catalog/products/129150099
"U4RY4Kyo
상위 20%
신고
25.05.12
옵션
아이보리
S
사이즈
정사이즈예요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
156cm
45kg
하의 26
하얀색 나시 옆에 두고 비교하려교 찍었습니다 화이트나 아이보리는 아니고 차라리 레몬색이나 밝은 크림 색이에요 근데 오히려 이게 다양한 상의에 어울리는 것 같아 좋네요
핏도 너무너무 예쁩니다",zigzag_reviews_10.csv,"['하얀색', '나시', '비교', '차라리', '레몬', '오히려']",positive,1,하의/치마,review_10.jpg,https://zigzag.kr/catalog/products/129150099
"구름쥬
상위 15%
신고
25.05.06
옵션
아이보리
S
사이즈
생각보다 커요
퀄리티
아주 만족해요
색감
화면과 비슷해요
허리 부분이 크지만 찰랑찰랑거리는 소재라 여리여리하니 너무 예쁘네요~~ 색도 고급스러운 아이보리 컬러라 예쁘고 어떤 옷을 입어도 매치가 잘 돼요 !!?? 블랙, 핑크, 아이보리 세 가지 다 구매했는데 아이보리는 봄, 여름에 입는 걸 추천드려요 !!",zigzag_reviews_10.csv,"['구름', '부분', '찰랑', '소재', '리하', '색도', '컬러', '매치', '가지', '여름', '추천']",positive,0,하의/치마,review_10.jpg,https://zigzag.kr/catalog/products/129150099
"tRLrmOfc
탑리뷰어
신고
25.04.28
옵션
핑크
S
사이즈
정사이즈예요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
170cm
55kg
하의 26
소피아 쉬폰 머메이드 스커트 배송빠르게 잘받았어요 . 착용해보니 핏 품질도 좋네요 . 하지만 포장이 부실해서 그런지 구김이 았고 착용해보니 앞면에 검은점 얼룩이 있ㄴ네요 . 교환할까 하다가 세탁하면 지워 자겠지 하고 그냥입을까 합니다 . 잘…
더보기",zigzag_reviews_10.csv,"['소피아', '쉬폰', '머메이드', '스커트', '배송', '착용', '품질', '포장', '구김', '착용', '앞면', '얼룩', '교환', '세탁']",positive,2,하의/치마,review_10.jpg,https://zigzag.kr/catalog/products/129150099
"eP7mVnvq
상위 10%
신고
25.04.19
옵션
아이보리
L
사이즈
정사이즈예요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
162cm
옷 너무 예뻐요! 예쁜 아이보리~크림색이고 그렇게 두껍지도 얇지도 않아서 몸매를 예쁘게 잡아줍니다! 단정하게 차려입어야 할때 매우 추천합니다~ 다만 접어서 보관할때는 주름이 생기는 점 참고하세요.",zigzag_reviews_10.csv,"['몸매', '매우', '추천', '다만', '보관', '주름', '참고']",positive,0,하의/치마,review_10.jpg,https://zigzag.kr/catalog/products/129150099
"요정핑
상위 25%
신고
25.04.13
옵션
핑크
L
사이즈
정사이즈예요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
164cm
63kg
하의 28
검정입어보고 핑크는 벚꽃놀이 때 입으려고 샀는데 폭우라 예쁜사진은 못 건졌네요ㅠㅠ
하객룩으로도 입고 너무 예쁜 핑크색이에요!
살쪄서 66반인 저도 여리여리 하게 만들어주고 하체 다 가려줘서 너무 조아요??",zigzag_reviews_10.csv,"['요정', '검정', '벚꽃놀이', '폭우', '하객', '핑크색', '하체']",positive,0,하의/치마,review_10.jpg,https://zigzag.kr/catalog/products/129150099
"idopeNEe
신고
25.04.03
옵션
아이보리
S
사이즈
정사이즈예요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
170cm
53kg
하늘거리는 치마가 넘 예뻐요 아이보리 사고 마음에 들어서 핑크 검정 모두 샀어요 봄 치마로 최고예요 약간 길이감이 있어서 키 165 이상 추천이요!",zigzag_reviews_10.csv,"['사고', '검정', '모두', '최고', '약간', '길이', '이상', '추천']",positive,0,하의/치마,review_10.jpg,https://zigzag.kr/catalog/products/129150099
"DOhYRisf
상위 15%
신고
25.03.22
옵션
블랙
M
사이즈
정사이즈예요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
164cm
52kg
하의 26
너무 좋아하는 핏인데, 직진배송으로 좋은 가격으로 구매하게됐어요! 단정하고 예쁩니당! 허리가 조금 넉넉하게 나온듯해요 저녁기준인데도 조금 남네요 ㅎㅎ 담엔 스몰로 살게요! 넘 단정하고 청순해요♥?",zigzag_reviews_10.csv,"['직진', '배송', '저녁', '기준', '스몰']",positive,1,하의/치마,review_10.jpg,https://zigzag.kr/catalog/products/129150099
"sFV1CbrY
상위 20%
신고
25.03.19
옵션
아이보리
M
사이즈
정사이즈예요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
166cm
56kg
하의 27
배 눌림이나 밴딩으로 인한 우글거림도 없고 핏이 여유있는데 날씬해보인다고 엄마가 좋아하시네요! 다만 색상이 크림도 아닌 아주아주 연한 레몬..? 느낌도 돌아서
깨끗한 아이보리나 크림색을 기대하면 안돼요
그래도 너무 예쁩니다!",zigzag_reviews_10.csv,"['눌림', '밴딩', '글거림', '여유', '엄마', '다만', '연한', '레몬']",positive,2,하의/치마,review_10.jpg,https://zigzag.kr/catalog/products/129150099
"dzskbH08
상위 5%
신고
25.03.19
옵션
블랙
S
사이즈
정사이즈예요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
163cm
57kg
하의 29
좋은 가격으로 맘에 들게 샀어요 치마가 찰랑찰랑 거려서 좋구 자켓이랑 입어도 예쁠거갗고 블라우스랑 입어도 이쁠거같아요 소재는 부드럽고 좋네요 하객룩으로 입으려고 했는데 맘에 쏙 듭니다 아 163기준으로 발목보다 살짝 위에 있어요!",zigzag_reviews_10.csv,"['거려', '자켓', '블라우스', '소재', '하객', '듭니', '기준', '발목']",positive,2,하의/치마,review_10.jpg,https://zigzag.kr/catalog/products/129150099
